delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
503	0.261806321347636	4	120	GO:0040014	regulation of multicellular organism growth	0.796451679897809	BP
-537	0.261812738545512	7	105	GO:0006366	transcription by RNA polymerase II	0.796451679897809	BP
778	0.261879682036192	2	50	GO:0006400	tRNA modification	0.796451679897809	BP
1735	0.26218202923086	2	10	GO:0071462	cellular response to water stimulus	0.796451679897809	BP
1467	0.262186301381425	3	14	GO:0045836;GO:0051446	positive regulation of meiotic cell cycle	0.796451679897809	BP
-1075	0.262743138792787	-1	26	GO:0000186	obsolete activation of MAPKK activity	0.796451679897809	BP
-1733	0.262953122053295	3	10	GO:0006558;GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	0.796451679897809	BP
-1195	0.263255759733801	2	21	GO:0031507;GO:0070828	heterochromatin organization	0.796451679897809	BP
-1035	0.263274351537879	2	28	GO:0044257	cellular protein catabolic process	0.796451679897809	BP
1414	0.263345945105251	5	15	GO:1900101	regulation of endoplasmic reticulum unfolded protein response	0.796451679897809	BP
767	0.263602255029505	2	51	GO:0046324;GO:0010827	regulation of glucose transmembrane transport	0.796451679897809	BP
732	0.263639595515825	2	56	GO:0018022	peptidyl-lysine methylation	0.796451679897809	BP
-1727	0.264458484853752	3	10	GO:1903715	regulation of aerobic respiration	0.796451679897809	BP
1325	0.26461650606943	2	17	GO:0071554	cell wall organization or biogenesis	0.796451679897809	BP
-898	0.264742745806388	2	37	GO:0043152;GO:0019731	antibacterial humoral response	0.796451679897809	BP
292	0.264779790861221	2	357	GO:0010638	positive regulation of organelle organization	0.796451679897809	BP
-843	0.264818289403462	2	42	GO:0010613;GO:0010611;GO:0014742;GO:0014743;GO:0043502	regulation of muscle adaptation	0.796451679897809	BP
419	0.26488263013581	2	171	GO:0048661;GO:0048660	regulation of smooth muscle cell proliferation	0.796451679897809	BP
-885	0.265213330911246	5	38	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	0.796451679897809	BP
-567	0.265386634845467	4	93	GO:0032868	response to insulin	0.796451679897809	BP
717	0.265479146132316	3	58	GO:1904357;GO:0032205	negative regulation of telomere maintenance	0.796451679897809	BP
-453	0.265598159980607	2	146	GO:0071695;GO:0021700	developmental maturation	0.796451679897809	BP
1642	0.265871687838637	3	11	GO:0060603	mammary gland duct morphogenesis	0.796451679897809	BP
1321	0.265903643482406	4	17	GO:0035025	positive regulation of Rho protein signal transduction	0.796451679897809	BP
-242	0.266069901971537	2	523	GO:1903530;GO:0051046	regulation of secretion	0.796451679897809	BP
-1317	0.267216467015507	3	17	GO:0031111	negative regulation of microtubule polymerization or depolymerization	0.796451679897809	BP
464	0.267730097331872	3	138	GO:0016482	cytosolic transport	0.796451679897809	BP
-712	0.268362974634562	4	58	GO:0072527	pyrimidine-containing compound metabolic process	0.796451679897809	BP
-400	0.268388326177724	7	185	GO:0046578;GO:0051056	regulation of small GTPase mediated signal transduction	0.796451679897809	BP
372	0.268447551006624	4	215	GO:0001501	skeletal system development	0.796451679897809	BP
-523	0.268479876507798	3	108	GO:0050680	negative regulation of epithelial cell proliferation	0.796451679897809	BP
826	0.268714133892945	2	43	GO:0016574	histone ubiquitination	0.796451679897809	BP
1446	0.268942650119197	2	14	GO:0071027;GO:0071028	nuclear RNA surveillance	0.796451679897809	BP
-198	0.269057834400079	4	782	GO:0051241	negative regulation of multicellular organismal process	0.796451679897809	BP
-988	0.26911140759717	3	30	GO:0008286	insulin receptor signaling pathway	0.796451679897809	BP
-1275	0.269131024259305	2	18	GO:1902893;GO:1902895	regulation of miRNA transcription	0.796451679897809	BP
145	0.269203572320958	3	1532	GO:0006351;GO:0097659;GO:0032774	RNA biosynthetic process	0.796451679897809	BP
-248	0.269291794473181	4	491	GO:0043065;GO:0043068;GO:0010942	positive regulation of cell death	0.796451679897809	BP
1082	0.269356775366706	2	25	GO:1900026;GO:1900024	regulation of substrate adhesion-dependent cell spreading	0.796451679897809	BP
1127	0.269512811687626	3	23	GO:0030041	actin filament polymerization	0.796451679897809	BP
-629	0.269772173732589	2	74	GO:0046890	regulation of lipid biosynthetic process	0.796451679897809	BP
-570	0.270160593721679	4	90	GO:0051881	regulation of mitochondrial membrane potential	0.796451679897809	BP
-1151	0.270243658220883	4	22	GO:0006779;GO:0033014	tetrapyrrole biosynthetic process	0.796451679897809	BP
-1125	0.270494275298327	2	23	GO:0048857	neural nucleus development	0.796451679897809	BP
-715	0.270523198529599	7	57	GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	0.796451679897809	BP
-1150	0.270755515264818	3	22	GO:0060004	reflex	0.796451679897809	BP
1058	0.270775428757968	2	26	GO:0006308;GO:0000737	DNA catabolic process	0.796451679897809	BP
-1306	0.271278862178308	2	17	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	0.797264739724032	BP
1438	0.27160212109911003	2	14	GO:1901224	positive regulation of NIK/NF-kappaB signaling	0.797309692413266	BP
1098	0.271748206668189	2	24	GO:0045839;GO:0051784	negative regulation of nuclear division	0.797309692413266	BP
-1343	0.272579793237667	3	16	GO:0045475	locomotor rhythm	0.799081998205915	BP
1384	0.273413428745107	3	15	GO:0007099;GO:0098534	centriole assembly	0.800857349251723	BP
1093	0.274250686765212	5	24	GO:0034030;GO:0034033;GO:0033866	purine nucleoside bisphosphate biosynthetic process	0.801220578996124	BP
556	0.274282958291756	2	93	GO:0099003	vesicle-mediated transport in synapse	0.801220578996124	BP
1070	0.274452476796875	8	25	GO:0006541	glutamine metabolic process	0.801220578996124	BP
-1141	0.274491135180957	6	22	GO:0007202	activation of phospholipase C activity	0.801220578996124	BP
-431	0.274678125601177	5	155	GO:0045664	regulation of neuron differentiation	0.801220578996124	BP
-635	0.275005088983402	2	71	GO:0043271	negative regulation of ion transport	0.801461523618593	BP
916	0.27531223146999	3	34	GO:0070918;GO:0031050	dsRNA processing	0.801461523618593	BP
959	0.275445347097848	2	31	GO:0043583	ear development	0.801461523618593	BP
554	0.276068588646608	3	93	GO:0002218	activation of innate immune response	0.802610002754046	BP
-430	0.276599258490921	2	155	GO:0007623	circadian rhythm	0.802978013880531	BP
611	0.277108742848205	3	76	GO:0002244	hematopoietic progenitor cell differentiation	0.802978013880531	BP
1254	0.277189668985096	2	18	GO:0046929;GO:0051589	negative regulation of neurotransmitter transport	0.802978013880531	BP
1109	0.277216217159868	6	23	GO:0010881;GO:0010880;GO:0010882	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	0.802978013880531	BP
456	0.277338362994614	2	137	GO:0000910	cytokinesis	0.802978013880531	BP
1160	0.277629221510409	2	21	GO:0046627;GO:1900077	negative regulation of insulin receptor signaling pathway	0.803158011486455	BP
1248	0.279497537088862	2	18	GO:0002335	mature B cell differentiation	0.806864895134208	BP
1155	0.279807647742558	2	21	GO:0031365;GO:0006474	N-terminal protein amino acid modification	0.806864895134208	BP
205	0.279827548138656	2	693	GO:0051301	cell division	0.806864895134208	BP
-1466	0.280116275842401	2	13	GO:0045056	transcytosis	0.806864895134208	BP
-847	0.280461931675587	6	39	GO:0006879	cellular iron ion homeostasis	0.806864895134208	BP
-1465	0.280558390525499	3	13	GO:0060261;GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	0.806864895134208	BP
517	0.280658692926247	2	105	GO:0009566	fertilization	0.806864895134208	BP
210	0.281006763267104	3	654	GO:0032269;GO:0051248	negative regulation of protein metabolic process	0.806864895134208	BP
560	0.281604189980672	2	89	GO:0008033	tRNA processing	0.806864895134208	BP
-681	0.281650930639378	4	60	GO:0045580;GO:0045619	regulation of lymphocyte differentiation	0.806864895134208	BP
834	0.281771098585759	2	40	GO:0015807	L-amino acid transport	0.806864895134208	BP
-563	0.281781804733368	2	88	GO:0046717	acid secretion	0.806864895134208	BP
-219	0.282094836699756	3	596	GO:0040008	regulation of growth	0.806864895134208	BP
1520	0.28212701914146	2	12	GO:0006984	ER-nucleus signaling pathway	0.806864895134208	BP
1207	0.282494475397462	5	19	GO:0040020	regulation of meiotic nuclear division	0.807197536730332	BP
1275	0.282828898479776	4	17	GO:0006084	acetyl-CoA metabolic process	0.807197536730332	BP
1585	0.282932849577175	2	11	GO:0120255	olefinic compound biosynthetic process	0.807197536730332	BP
-1356	0.283219534884386	2	15	GO:0001895	retina homeostasis	0.807359583209386	BP
-841	0.283466116212244	2	39	GO:0015695	organic cation transport	0.807407137175508	BP
-504	0.284193463049314	4	109	GO:0030433;GO:0036503	ERAD pathway	0.807853939814863	BP
506	0.284432109607081	2	108	GO:0035265	organ growth	0.807853939814863	BP
1657	0.284453018803187	3	10	GO:0072350	tricarboxylic acid metabolic process	0.807853939814863	BP
1143	0.284661076338453	2	21	GO:0050994	regulation of lipid catabolic process	0.807853939814863	BP
-1656	0.284773114319704	2	10	GO:0030903	notochord development	0.807853939814863	BP
1067	0.285715743518792	2	24	GO:0007097;GO:0051647	nucleus localization	0.808004287745008	BP
-251	0.285752800587537	2	445	GO:0097746;GO:0003018;GO:0035296;GO:0003013;GO:0035150	circulatory system process	0.808004287745008	BP
-910	0.285969285123742	5	33	GO:0046902;GO:0090559	regulation of membrane permeability	0.808004287745008	BP
1448	0.28604156972452	2	13	GO:0009200	deoxyribonucleoside triphosphate metabolic process	0.808004287745008	BP
-488	0.286390006132087	2	115	GO:0050805	negative regulation of synaptic transmission	0.808004287745008	BP
937	0.286593597942634	2	31	GO:0034121	regulation of toll-like receptor signaling pathway	0.808004287745008	BP
731	0.286703986898303	3	51	GO:0043171	peptide catabolic process	0.808004287745008	BP
-1138	0.286775756376351	2	21	GO:0006801	superoxide metabolic process	0.808004287745008	BP
-1393	0.286896738843401	2	14	GO:0021884	forebrain neuron development	0.808004287745008	BP
-662	0.287306358640295	2	62	GO:0045933;GO:0045987	positive regulation of muscle contraction	0.808351292662531	BP
318	0.28782782584474	2	272	GO:0001503	ossification	0.808351292662531	BP
-558	0.28847605043198	3	87	GO:0009880	embryonic pattern specification	0.808351292662531	BP
-666	0.288636884288183	3	61	GO:0032197	transposition, RNA-mediated	0.808351292662531	BP
-750	0.288637735533376	2	48	GO:0072523	purine-containing compound catabolic process	0.808351292662531	BP
-1259	0.288918772298846	3	17	GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	0.808351292662531	BP
1297	0.28910835623146	3	16	GO:0006626	protein targeting to mitochondrion	0.808351292662531	BP
-1132	0.289144579176047	2	21	GO:0071353;GO:0070670	response to interleukin-4	0.808351292662531	BP
1222	0.289429503394726	2	18	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	0.808351292662531	BP
608	0.289459964681781	-1	73	GO:0030819	obsolete positive regulation of cAMP biosynthetic process	0.808351292662531	BP
1496	0.28977530630142	2	12	GO:0046477;GO:0016139	glycosylceramide catabolic process	0.808351292662531	BP
-930	0.290616810838606	2	31	GO:0072666;GO:0072665	protein localization to vacuole	0.808351292662531	BP
-945	0.290746775043636	2	30	GO:0007405	neuroblast proliferation	0.808351292662531	BP
-1434	0.290961514395492	3	13	GO:1900227;GO:0042494	positive regulation of NLRP3 inflammasome complex assembly	0.808351292662531	BP
-808	0.291012478493525	2	41	GO:0032784	regulation of DNA-templated transcription, elongation	0.808351292662531	BP
-546	0.291095390841332	5	90	GO:0030510	regulation of BMP signaling pathway	0.808351292662531	BP
-552	0.291128036617461	2	88	GO:0010001	glial cell differentiation	0.808351292662531	BP
-552	0.291162979845701	3	88	GO:0009268	response to pH	0.808351292662531	BP
-1379	0.291971569431549	2	14	GO:0000959	mitochondrial RNA metabolic process	0.809911652544651	BP
-423	0.29218623683772	2	150	GO:0007613	memory	0.809911652544651	BP
-803	0.293656133221173	3	41	GO:0046622	positive regulation of organ growth	0.813344116618896	BP
582	0.294483646114707	2	78	GO:2000243	positive regulation of reproductive process	0.814993353155911	BP
1480	0.294805921549626	2	12	GO:0045745	positive regulation of G protein-coupled receptor signaling pathway	0.815242831875816	BP
-321	0.296716226416611	2	257	GO:0008202	steroid metabolic process	0.819411920655495	BP
-606	0.29734988693926	2	71	GO:1902905	positive regulation of supramolecular fiber organization	0.819411920655495	BP
-431	0.297459249660705	2	141	GO:0048545	response to steroid hormone	0.819411920655495	BP
1317	0.29747613313585197	5	15	GO:2000765	regulation of cytoplasmic translation	0.819411920655495	BP
643	0.297534154594989	3	63	GO:0060411	cardiac septum morphogenesis	0.819411920655495	BP
1041	0.29771344269829503	4	24	GO:0070125;GO:0070126;GO:0006415	translational termination	0.819411920655495	BP
511	0.298020746291404	3	100	GO:0010970;GO:0030705	cytoskeleton-dependent intracellular transport	0.819492720242391	BP
-521	0.298347764052293	4	96	GO:0007606	sensory perception of chemical stimulus	0.819492720242391	BP
1609	0.298587576982213	3	10	GO:0098719	sodium ion import across plasma membrane	0.819492720242391	BP
-776	0.298676162275131	2	43	GO:0001961;GO:0060760	positive regulation of response to cytokine stimulus	0.819492720242391	BP
-1233	0.299163572442826	2	17	GO:0030539;GO:0061458	reproductive system development	0.820045766208391	BP
-944	0.299344724453063	6	29	GO:0070230;GO:2000108	positive regulation of leukocyte apoptotic process	0.820045766208391	BP
-1407	0.299912484062992	6	13	GO:0018208	peptidyl-proline modification	0.820960751386771	BP
-328	0.30030974176077	2	242	GO:2000027;GO:0090175	regulation of animal organ morphogenesis	0.821407954099552	BP
958	0.300562845844069	3	28	GO:0050891;GO:0030104	water homeostasis	0.821460478291339	BP
-1104	0.301394738366531	4	21	GO:1901020;GO:1903170;GO:0051926	negative regulation of calcium ion transport	0.823093562319795	BP
-676	0.301822836322516	2	56	GO:0010923;GO:0035305	negative regulation of dephosphorylation	0.823622223127177	BP
879	0.302389907705613	2	33	GO:0045879	negative regulation of smoothened signaling pathway	0.82431719837163	BP
1101	0.302732692014496	2	21	GO:0006094;GO:0019319	hexose biosynthetic process	0.82431719837163	BP
1052	0.302797864934204	2	23	GO:0043267	negative regulation of potassium ion transport	0.82431719837163	BP
-1398	0.303016373319412	2	13	GO:0070544	histone H3-K36 demethylation	0.82431719837163	BP
1593	0.303452197683938	6	10	GO:0010816;GO:0034959;GO:0010814;GO:0010813	substance P catabolic process	0.824392440148307	BP
-327	0.303513503733417	5	241	GO:0007005	mitochondrion organization	0.824392440148307	BP
-933	0.304843354517261	2	29	GO:0031952	regulation of protein autophosphorylation	0.827364653063849	BP
-1392	0.305271307019105	4	13	GO:1904748	regulation of apoptotic process involved in development	0.827679014103846	BP
-623	0.305430524566795	3	65	GO:0010770;GO:0010769	regulation of cell morphogenesis involved in differentiation	0.827679014103846	BP
1510	0.306209883575544	2	11	GO:0046337	phosphatidylethanolamine metabolic process	0.829151203637094	BP
295	0.306793232748402	3	292	GO:0007276;GO:0007283;GO:0048232	gamete generation	0.829748486946808	BP
871	0.306902985348492	2	33	GO:0044703	multi-organism reproductive process	0.829748486946808	BP
465	0.307579428629582	5	116	GO:0006906;GO:0090174;GO:0048284;GO:0061025	membrane fusion	0.830802893241112	BP
-176	0.307932199775096	5	846	GO:0051130	positive regulation of cellular component organization	0.830802893241112	BP
1041	0.308050275452398	2	23	GO:0035115;GO:0035136	forelimb morphogenesis	0.830802893241112	BP
1440	0.30823922832949	2	12	GO:0042307;GO:1904591	positive regulation of protein import	0.830802893241112	BP
301	0.309133895977532	2	278	GO:0071396	cellular response to lipid	0.830888324720993	BP
1437	0.309206985130513	2	12	GO:0009826	unidimensional cell growth	0.830888324720993	BP
760	0.309245089346739	2	43	GO:1990542	mitochondrial transmembrane transport	0.830888324720993	BP
-880	0.309388448131388	2	32	GO:0032008	positive regulation of TOR signaling	0.830888324720993	BP
-146	0.309453852145518	2	1248	GO:0051049	regulation of transport	0.830888324720993	BP
-749	0.310372562281562	3	44	GO:0098900	regulation of action potential	0.832170525017561	BP
-393	0.310405292646072	3	161	GO:0009611	response to wounding	0.832170525017561	BP
-611	0.311217826216667	2	66	GO:0051224;GO:1904950	negative regulation of establishment of protein localization	0.832832364159189	BP
1374	0.311424588307603	4	13	GO:0003356	regulation of cilium beat frequency	0.832832364159189	BP
1081	0.311749645370186	3	21	GO:0009299	mRNA transcription	0.832832364159189	BP
-793	0.311867089532744	2	39	GO:0048703	embryonic viscerocranium morphogenesis	0.832832364159189	BP
-548	0.311931626451005	2	82	GO:0051494;GO:1902904	negative regulation of cytoskeleton organization	0.832832364159189	BP
-371	0.312074997503842	5	180	GO:0050770	regulation of axonogenesis	0.832832364159189	BP
-448	0.313699011444959	2	122	GO:0110053	regulation of actin filament organization	0.835089693263408	BP
1028	0.313751678130714	3	23	GO:0006378;GO:0043631	RNA polyadenylation	0.835089693263408	BP
-705	0.313814038661761	3	49	GO:0019218;GO:0050810	regulation of steroid metabolic process	0.835089693263408	BP
-790	0.314066930748345	6	39	GO:0006171;GO:0046058	cAMP metabolic process	0.835089693263408	BP
-442	0.314109762187062	2	125	GO:0090103;GO:0090177;GO:0042249;GO:0043932;GO:0033690;GO:0033688	regulation of osteoblast proliferation	0.835089693263408	BP
-871	0.314458797680345	6	32	GO:0099139;GO:1901261;GO:0031156	regulation of sorocarp development	0.83538524769544	BP
1192	0.315326573873131	3	17	GO:0006376	mRNA splice site selection	0.835765178705494	BP
983	0.315458459900458	2	25	GO:0003208;GO:0003206	cardiac chamber morphogenesis	0.835765178705494	BP
460	0.315470931390229	2	115	GO:1902115	regulation of organelle assembly	0.835765178705494	BP
-322	0.316700355145015	3	235	GO:0006898	receptor-mediated endocytosis	0.835765178705494	BP
-1549	0.316795268735782	2	10	GO:0014002	astrocyte development	0.835765178705494	BP
-354	0.3170550962622	4	193	GO:0007204	positive regulation of cytosolic calcium ion concentration	0.835765178705494	BP
-1069	0.317246109016389	4	21	GO:0019321	pentose metabolic process	0.835765178705494	BP
827	0.317916151876144	3	35	GO:0071260	cellular response to mechanical stimulus	0.835765178705494	BP
-827	0.317983183142396	6	35	GO:0014059	regulation of dopamine secretion	0.835765178705494	BP
1185	0.318155305089928	2	17	GO:0002861	regulation of inflammatory response to antigenic stimulus	0.835765178705494	BP
-878	0.318198280243117	2	31	GO:1901658	glycosyl compound catabolic process	0.835765178705494	BP
-1222	0.318219487748913	5	16	GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	0.835765178705494	BP
550	0.318497292256791	3	79	GO:0030324	lung development	0.835765178705494	BP
-773	0.318567031470508	4	40	GO:0016486;GO:0140448	signaling receptor ligand precursor processing	0.835765178705494	BP
1305	0.318617364032147	2	14	GO:0070266;GO:0097343;GO:1901026	necroptotic process	0.835765178705494	BP
592	0.319045201958773	2	68	GO:0060632	regulation of microtubule-based movement	0.835765178705494	BP
-891	0.319140983036354	2	30	GO:0051646	mitochondrion localization	0.835765178705494	BP
890	0.31961290880638	3	30	GO:0006414	translational elongation	0.835765178705494	BP
-956	0.319668202714258	4	26	GO:0030218	erythrocyte differentiation	0.835765178705494	BP
532	0.319914935311753	1	84	GO:0051703	biological process involved in intraspecies interaction between organisms	0.835765178705494	BP
-734	0.320041914755793	3	44	GO:0032922	circadian regulation of gene expression	0.835765178705494	BP
563	0.320164404298875	2	75	GO:0044264	cellular polysaccharide metabolic process	0.835765178705494	BP
936	0.320565635817494	6	27	GO:0018200	peptidyl-glutamic acid modification	0.835765178705494	BP
644	0.321390985249157	3	57	GO:0001539;GO:0060285	cilium or flagellum-dependent cell motility	0.835765178705494	BP
-448	0.321640608669091	2	118	GO:0030326;GO:0035108;GO:0035113	limb morphogenesis	0.835765178705494	BP
-376	0.321668722781377	2	168	GO:1903050;GO:1903362	regulation of cellular protein catabolic process	0.835765178705494	BP
655	0.321894292900096	5	55	GO:0090329	regulation of DNA-dependent DNA replication	0.835765178705494	BP
1344	0.322114566594527	2	13	GO:0044245	polysaccharide digestion	0.835765178705494	BP
-1531	0.322516858441331	2	10	GO:0050976	detection of mechanical stimulus involved in sensory perception of touch	0.835765178705494	BP
-1250	0.322527009861814	2	15	GO:0016322	neuron remodeling	0.835765178705494	BP
-615	0.322897411462187	3	62	GO:0051489	regulation of filopodium assembly	0.835765178705494	BP
-1031	0.323215527694867	2	22	GO:0032655	regulation of interleukin-12 production	0.835765178705494	BP
340	0.323270476764934	4	205	GO:0002764	immune response-regulating signaling pathway	0.835765178705494	BP
784	0.323547352189084	2	38	GO:0042073	intraciliary transport	0.835765178705494	BP
-1080	0.323751144757516	3	20	GO:0097021;GO:0072676;GO:0007497	lymphocyte migration	0.835765178705494	BP
817	0.323782512873993	2	35	GO:0051279	regulation of release of sequestered calcium ion into cytosol	0.835765178705494	BP
1207	0.324078883058941	2	16	GO:0007176	regulation of epidermal growth factor-activated receptor activity	0.835765178705494	BP
896	0.324249686266774	2	29	GO:0097711	ciliary basal body-plasma membrane docking	0.835765178705494	BP
-1052	0.324698555756108	2	21	GO:0035315	hair cell differentiation	0.835765178705494	BP
-235	0.32489537670919	2	431	GO:0006874;GO:0055074;GO:0072503;GO:0072507	divalent inorganic cation homeostasis	0.835765178705494	BP
-381	0.325086683336596	2	161	GO:0097305	response to alcohol	0.835765178705494	BP
-608	0.325133856486522	2	63	GO:0061014;GO:1903313	positive regulation of mRNA metabolic process	0.835765178705494	BP
-1135	0.325166914007391	3	18	GO:0009220;GO:0009218	pyrimidine ribonucleotide metabolic process	0.835765178705494	BP
-385	0.325229090626272	2	158	GO:0051963	regulation of synapse assembly	0.835765178705494	BP
-893	0.325930484349356	2	29	GO:0006778;GO:0042168	porphyrin-containing compound metabolic process	0.835765178705494	BP
-1520	0.326055210811399	4	10	GO:0002318	myeloid progenitor cell differentiation	0.835765178705494	BP
1133	0.326329600034243	2	18	GO:0000070;GO:0000819	sister chromatid segregation	0.835765178705494	BP
-174	0.32657846020116	4	797	GO:0032101	regulation of response to external stimulus	0.835765178705494	BP
924	0.32693509174519	2	27	GO:0042048	olfactory behavior	0.835765178705494	BP
-891	0.326951049599998	3	29	GO:0001994	norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure	0.835765178705494	BP
1517	0.326963666857512	4	10	GO:0035562	negative regulation of chromatin binding	0.835765178705494	BP
-1330	0.327324221680633	2	13	GO:0043555	regulation of translation in response to stress	0.835765178705494	BP
1445	0.327377402258445	2	11	GO:0006654;GO:0046473	phosphatidic acid metabolic process	0.835765178705494	BP
-413	0.327452416258189	2	136	GO:0044242	cellular lipid catabolic process	0.835765178705494	BP
1021	0.328151917168788	2	22	GO:0051693;GO:0030835	negative regulation of actin filament depolymerization	0.836942289830634	BP
-291	0.328411964810133	3	274	GO:0022407	regulation of cell-cell adhesion	0.836997692607538	BP
387	0.32865727610622	5	154	GO:0007015	actin filament organization	0.837015484905761	BP
-295	0.330039230224196	3	266	GO:0030182	neuron differentiation	0.838946286990111	BP
606	0.330703427833915	3	62	GO:0001649	osteoblast differentiation	0.838946286990111	BP
-1505	0.330871056346793	4	10	GO:0031076	embryonic camera-type eye development	0.838946286990111	BP
-565	0.331499439441382	3	71	GO:0048863	stem cell differentiation	0.838946286990111	BP
546	0.331537177761452	3	76	GO:0006352	DNA-templated transcription, initiation	0.838946286990111	BP
1090	0.331989650301066	2	19	GO:0006369	termination of RNA polymerase II transcription	0.838946286990111	BP
-437	0.332112696034719	2	119	GO:0045907	positive regulation of vasoconstriction	0.838946286990111	BP
209	0.332417157868859	2	529	GO:0008283	cell population proliferation	0.838946286990111	BP
-1225	0.332489804679655	2	15	GO:1990748;GO:0098754	detoxification	0.838946286990111	BP
-476	0.332553409310364	2	100	GO:0019827;GO:0098727	stem cell population maintenance	0.838946286990111	BP
1150	0.332720769176925	2	17	GO:0045161	neuronal ion channel clustering	0.838946286990111	BP
-826	0.332900736489669	5	33	GO:0006220;GO:0006221	pyrimidine nucleotide metabolic process	0.838946286990111	BP
1224	0.333030018574631	3	15	GO:0090698	post-embryonic plant morphogenesis	0.838946286990111	BP
-825	0.333309855944915	7	33	GO:1990266	neutrophil migration	0.838946286990111	BP
1313	0.333579560992863	3	13	GO:1905206;GO:1901033;GO:1902884	positive regulation of response to oxidative stress	0.838946286990111	BP
470	0.333724840007963	4	102	GO:0006006	glucose metabolic process	0.838946286990111	BP
-1058	0.333897725684838	2	20	GO:0090140	regulation of mitochondrial fission	0.838946286990111	BP
502	0.334066645599004	3	89	GO:0003143	embryonic heart tube morphogenesis	0.838946286990111	BP
467	0.334148836719228	2	103	GO:0051168	nuclear export	0.838946286990111	BP
-767	0.334193011246915	2	38	GO:0048015;GO:0048017	inositol lipid-mediated signaling	0.838946286990111	BP
712	0.334961592666106	6	44	GO:0140013;GO:0000280;GO:0007140	nuclear division	0.83936351427246	BP
-631	0.335071304186182	2	56	GO:0060384	innervation	0.83936351427246	BP
1218	0.335381902668022	3	15	GO:1903225;GO:1903224	regulation of endodermal cell differentiation	0.83936351427246	BP
-1029	0.335523365074238	2	21	GO:0051851	modulation by host of symbiont process	0.83936351427246	BP
1490	0.33555420673079	3	10	GO:0007525	somatic muscle development	0.83936351427246	BP
-1419	0.336376838399285	4	11	GO:0072205;GO:0072044	collecting duct development	0.839883930120666	BP
-555	0.336519720605391	4	72	GO:0050974	detection of mechanical stimulus involved in sensory perception	0.839883930120666	BP
1418	0.336686769221633	2	11	GO:0060055	angiogenesis involved in wound healing	0.839883930120666	BP
-140	0.33687858408411	2	1215	GO:0009628	response to abiotic stimulus	0.839883930120666	BP
1175	0.33695798904898	2	16	GO:0018345	protein palmitoylation	0.839883930120666	BP
437	0.337260964559796	3	116	GO:0050870;GO:0051251;GO:1903039	positive regulation of lymphocyte activation	0.840042913144683	BP
-483	0.337591894603258	5	95	GO:0007033	vacuole organization	0.840271250068492	BP
513	0.337902983324602	3	84	GO:0043154;GO:2000117;GO:0010951;GO:0010466	negative regulation of endopeptidase activity	0.840449913198302	BP
1103	0.339187552852421	2	18	GO:0044036	cell wall macromolecule metabolic process	0.843047902064899	BP
340	0.339942524401706	4	191	GO:0008543	fibroblast growth factor receptor signaling pathway	0.843223240428632	BP
-400	0.340424533014604	4	137	GO:0001736;GO:0007164	establishment of planar polarity	0.843223240428632	BP
457	0.340466376633895	2	105	GO:0045776	negative regulation of blood pressure	0.843223240428632	BP
1132	0.34058946342729	5	17	GO:0019320	hexose catabolic process	0.843223240428632	BP
-1166	0.340649260039737	3	16	GO:2000107	negative regulation of leukocyte apoptotic process	0.843223240428632	BP
-461	0.340853923317687	5	103	GO:0030206;GO:0030204	chondroitin sulfate metabolic process	0.843223240428632	BP
-1130	0.341230609141308	2	17	GO:0042537	benzene-containing compound metabolic process	0.843223240428632	BP
-173	0.341532541613246	2	757	GO:0051050	positive regulation of transport	0.843223240428632	BP
-506	0.341778106781204	4	85	GO:0001657;GO:0072164;GO:0072163	mesonephric epithelium development	0.843223240428632	BP
-755	0.341891609325439	3	38	GO:0035987	endodermal cell differentiation	0.843223240428632	BP
736	0.342041831542279	2	40	GO:0006278	RNA-dependent DNA biosynthetic process	0.843223240428632	BP
1201	0.342139270390319	4	15	GO:0003184	pulmonary valve morphogenesis	0.843223240428632	BP
186	0.342785809872511	2	646	GO:0045944	positive regulation of transcription by RNA polymerase II	0.843286920256879	BP
-1287	0.342976299611483	4	13	GO:0021633;GO:0045188	regulation of circadian sleep/wake cycle, non-REM sleep	0.843286920256879	BP
170	0.342981032284856	3	777	GO:0030334;GO:2000145;GO:0040012;GO:0051270	regulation of locomotion	0.843286920256879	BP
-861	0.343920028487556	2	29	GO:0006090	pyruvate metabolic process	0.843286920256879	BP
1011	0.344023068250801	2	21	GO:0071548	response to dexamethasone	0.843286920256879	BP
184	0.344026176021415	3	661	GO:0010629	negative regulation of gene expression	0.843286920256879	BP
-891	0.34427904737936	3	27	GO:0006195	purine nucleotide catabolic process	0.843286920256879	BP
662	0.344300361596699	2	49	GO:0051648;GO:0051650	vesicle localization	0.843286920256879	BP
