delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-942	0.0767747049247418	3	85	GO:0042886;GO:0015833	amide transport	0.331541800802993	BP
-2314	0.076935039912327	2	14	GO:0016556	mRNA modification	0.331541800802993	BP
710	0.0769600021801308	2	150	GO:0006936	muscle contraction	0.331541800802993	BP
1805	0.0771448597247573	7	23	GO:0070294;GO:0003096	renal sodium ion transport	0.331930885408852	BP
1305	0.077307979638849	2	44	GO:0032922	circadian regulation of gene expression	0.331964675528495	BP
2495	0.0775097172757406	2	12	GO:1900452	regulation of long-term synaptic depression	0.331964675528495	BP
534	0.0775131459126661	4	266	GO:0030182	neuron differentiation	0.331964675528495	BP
706	0.0775309125415453	4	151	GO:0048534	hematopoietic or lymphoid organ development	0.331964675528495	BP
1461	0.0776995910051917	2	35	GO:0032273	positive regulation of protein polymerization	0.332281685772507	BP
2729	0.077900575004909	2	10	GO:0032703	negative regulation of interleukin-2 production	0.33254367802023	BP
1576	0.0779502839677156	4	30	GO:0007413;GO:0106030	neuron projection fasciculation	0.33254367802023	BP
696	0.0781224161410876	8	155	GO:2001056;GO:0010950;GO:0010952;GO:0006919;GO:0043280	positive regulation of peptidase activity	0.332873547416697	BP
-2303	0.0784150038888559	4	14	GO:0043589	skin morphogenesis	0.333234733102654	BP
-2090	0.0784444883690735	2	17	GO:0051764	actin crosslink formation	0.333234733102654	BP
1062	0.0785282530867595	5	66	GO:0097306	cellular response to alcohol	0.333234733102654	BP
1599	0.0786668021340744	2	29	GO:0045104;GO:0045103	intermediate filament cytoskeleton organization	0.333234733102654	BP
2029	0.0787587618245609	5	18	GO:2000644	regulation of receptor catabolic process	0.333234733102654	BP
-2721	0.0787766529408155	4	10	GO:0034314	Arp2/3 complex-mediated actin nucleation	0.333234733102654	BP
935	0.0789793813630247	2	85	GO:0002763;GO:0045639	positive regulation of myeloid cell differentiation	0.333690262293116	BP
350	0.0795833541625858	2	623	GO:0009888	tissue development	0.335737583675062	BP
419	0.0796552000003779	4	431	GO:0043393;GO:0051098	regulation of binding	0.335737583675062	BP
-2214	0.0799366475828589	2	15	GO:0097242	amyloid-beta clearance	0.33651986770194	BP
827	0.0801695934759182	2	108	GO:0032479	regulation of type I interferon production	0.336791662974829	BP
2473	0.0801930590279	2	12	GO:0043367;GO:0035710	CD4-positive, alpha-beta T cell activation	0.336791662974829	BP
2017	0.080529528540781	2	18	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	0.33780068662686	BP
-2016	0.0806715724001553	2	18	GO:0060413	atrial septum morphogenesis	0.337992709662226	BP
861	0.0807820732647364	3	99	GO:0045766;GO:1904018	positive regulation of angiogenesis	0.338052275604874	BP
1510	0.0811653903157329	2	32	GO:0098813	nuclear chromosome segregation	0.339252006426831	BP
2365	0.0815911645699061	2	13	GO:0000712	resolution of meiotic recombination intermediates	0.339963875437021	BP
2279	0.0816261215238319	2	14	GO:0060052	neurofilament cytoskeleton organization	0.339963875437021	BP
1442	0.0817029495611942	4	35	GO:0002062	chondrocyte differentiation	0.339963875437021	BP
2460	0.0817230164821548	3	12	GO:0043981;GO:0043982	histone H4-K5 acetylation	0.339963875437021	BP
-2200	0.0818365451329525	2	15	GO:0030435;GO:0043934	sporulation resulting in formation of a cellular spore	0.340033266226978	BP
2693	0.0819630312652889	10	10	GO:0045190;GO:0002204;GO:0002208	isotype switching	0.340156268052517	BP
773	0.0822575994570839	2	122	GO:0051054	positive regulation of DNA metabolic process	0.340776487467628	BP
1118	0.0823065968022069	4	58	GO:0002040	sprouting angiogenesis	0.340776487467628	BP
-2123	0.0827940176430904	3	16	GO:0050803	regulation of synapse structure or activity	0.342104989382949	BP
-1698	0.0829742831030174	5	25	GO:0009744;GO:0034285	response to sucrose	0.342104989382949	BP
453	0.0829811772046911	2	359	GO:0051090	regulation of DNA-binding transcription factor activity	0.342104989382949	BP
2268	0.0830720299663061	3	14	GO:0006311;GO:0035822;GO:0010520	regulation of reciprocal meiotic recombination	0.342104989382949	BP
-1156	0.0831146556376118	2	54	GO:0034308	primary alcohol metabolic process	0.342104989382949	BP
1850	0.0833790362896759	3	21	GO:0032655;GO:0032695	regulation of interleukin-12 production	0.34279133069444	BP
915	0.0838452417596534	2	86	GO:0021987	cerebral cortex development	0.344304846570928	BP
1122	0.084053111098236	3	57	GO:0061982	meiosis I cell cycle process	0.344390061904422	BP
-884	0.0840621711911392	5	92	GO:0098656	anion transmembrane transport	0.344390061904422	BP
868	0.0846208819782153	2	95	GO:0048145	regulation of fibroblast proliferation	0.346274961101998	BP
1333	0.0853608193154873	6	40	GO:0071356	cellular response to tumor necrosis factor	0.348896200950729	BP
-1424	0.0855412470252156	-1	35	GO:0030828	obsolete positive regulation of cGMP biosynthetic process	0.349227114308758	BP
-722	0.0856705433098977	2	137	GO:0001736;GO:0007164	establishment of planar polarity	0.349348754426308	BP
443	0.085897576394936	2	368	GO:0001817	regulation of cytokine production	0.349868202694455	BP
830	0.086209201187308293	4	103	GO:0030099	myeloid cell differentiation	0.350710774432686	BP
1123	0.0863818310160588	2	56	GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	0.350710774432686	BP
216	0.0864041070590354	4	1683	GO:0051128	regulation of cellular component organization	0.350710774432686	BP
513	0.0866343898835886	2	272	GO:0022412	cellular process involved in reproduction in multicellular organism	0.351009311600516	BP
-1614	0.0868494483799438	3	27	GO:0051043	regulation of membrane protein ectodomain proteolysis	0.351009311600516	BP
-1923	0.0868641508546273	2	19	GO:0033683;GO:0006296	nucleotide-excision repair, DNA incision	0.351009311600516	BP
-2325	0.0868775539108084	2	13	GO:0035337	fatty-acyl-CoA metabolic process	0.351009311600516	BP
341	0.0871810475582793	2	624	GO:1901701	cellular response to oxygen-containing compound	0.35183064135301	BP
-1293	0.0873387870695165	3	42	GO:0010613;GO:0010611;GO:0014742;GO:0014743;GO:0043502	regulation of muscle adaptation	0.352062550403068	BP
-1553	0.0876813111481561	2	29	GO:0006778;GO:0042168	porphyrin-containing compound metabolic process	0.352642605686756	BP
-2644	0.0877091334750543	2	10	GO:0006558;GO:1902221	L-phenylalanine metabolic process	0.352642605686756	BP
1918	0.0877840038080958	3	19	GO:0032025	response to cobalt ion	0.352642605686756	BP
1916	0.0881593847033673	2	19	GO:0060216	definitive hemopoiesis	0.353745828221169	BP
-2230	0.0882968688867155	6	14	GO:2000401	regulation of lymphocyte migration	0.35378708144639	BP
-2638	0.0883711963624277	2	10	GO:2000404	regulation of T cell migration	0.35378708144639	BP
815	0.0887245038588214	2	105	GO:0050777	negative regulation of immune response	0.354796962469615	BP
-2306	0.0894032354914928	3	13	GO:0009698	phenylpropanoid metabolic process	0.357104391138375	BP
-541	0.0896248098303167	4	239	GO:0062012	regulation of small molecule metabolic process	0.357280510541424	BP
-1600	0.0896508487003688	3	27	GO:0045948	positive regulation of translational initiation	0.357280510541424	BP
219	0.0899614592369797	2	1576	GO:0048584	positive regulation of response to stimulus	0.358111885919542	BP
-2074	0.0902617724711125	3	16	GO:0051156;GO:0006098;GO:0006740	NADPH regeneration	0.358900433914016	BP
1567	0.0905386847791986	2	28	GO:0060059	embryonic retina morphogenesis in camera-type eye	0.359493781691572	BP
2498	0.0906157780680835	3	11	GO:0048041	focal adhesion assembly	0.359493781691572	BP
-2391	0.0907516975817997	4	12	GO:0000054;GO:0033750	ribosome localization	0.359626648092211	BP
1851	0.0909504730665817	3	20	GO:0050925;GO:0021891	negative regulation of negative chemotaxis	0.360008016839649	BP
2616	0.0911216967016571	2	10	GO:2000300	regulation of synaptic vesicle exocytosis	0.360279591350809	BP
-920	0.0914021526967809	2	81	GO:0009064	glutamine family amino acid metabolic process	0.360981955138805	BP
563	0.091528050575965	5	218	GO:0001819	positive regulation of cytokine production	0.361073017496869	BP
2062	0.0921023905722917	2	16	GO:1905332	positive regulation of morphogenesis of an epithelium	0.362930968910568	BP
1719	0.0923140876914066	8	23	GO:0007131;GO:0140527	reciprocal meiotic recombination	0.36335735637279	BP
1152	0.0931802703269037	6	51	GO:0045638	negative regulation of myeloid cell differentiation	0.366356023648106	BP
-2595	0.0936619373206929	8	10	GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	0.367837876882498	BP
2048	0.0942693184163873	4	16	GO:2000107	negative regulation of leukocyte apoptotic process	0.368882581482982	BP
500	0.0945338212722084	2	272	GO:0090090;GO:0030178	negative regulation of Wnt signaling pathway	0.368882581482982	BP
-1471	0.0945649976872166	4	31	GO:0006534	cysteine metabolic process	0.368882581482982	BP
-2588	0.0945891912401122	3	10	GO:0046471	phosphatidylglycerol metabolic process	0.368882581482982	BP
793	0.0945958188073365	5	107	GO:1903131	mononuclear cell differentiation	0.368882581482982	BP
2362	0.0946459298814528	3	12	GO:0030277	maintenance of gastrointestinal epithelium	0.368882581482982	BP
2362	0.0946634024255673	3	12	GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	0.368882581482982	BP
482	0.0951478676039011	2	292	GO:0007276;GO:0007283;GO:0048232	gamete generation	0.370181337404637	BP
2108	0.0953939326535143	4	15	GO:0006516	glycoprotein catabolic process	0.370181337404637	BP
-1038	0.0954654105486663	2	62	GO:0033559	unsaturated fatty acid metabolic process	0.370181337404637	BP
1702	0.0954832813855647	2	23	GO:0046824	positive regulation of nucleocytoplasmic transport	0.370181337404637	BP
-2461	0.0955238654766737	2	11	GO:0071555	cell wall organization	0.370181337404637	BP
-2180	0.0956501915160316	4	14	GO:0007168	receptor guanylyl cyclase signaling pathway	0.370262207731849	BP
-1155	0.095766871448159	2	50	GO:0030195;GO:0050819;GO:0061045;GO:1900047	negative regulation of wound healing	0.370305600941064	BP
558	0.0964588421278219	3	215	GO:0003012	muscle system process	0.372570951276989	BP
1624	0.0972505558837208	5	25	GO:0071364;GO:0070849	response to epidermal growth factor	0.37480431868527597	BP
302	0.0973564383239652	2	754	GO:0007275	multicellular organism development	0.37480431868527597	BP
-2566	0.0974673937753991	2	10	GO:0098719	sodium ion import across plasma membrane	0.37480431868527597	BP
1040	0.0975282194666842	2	61	GO:0035264	multicellular organism growth	0.37480431868527597	BP
-1562	0.0975708195039426	5	27	GO:0006195	purine nucleotide catabolic process	0.37480431868527597	BP
842	0.0979201693403161	2	93	GO:0099003	vesicle-mediated transport in synapse	0.375474403403487	BP
-280	0.0979591436962672	3	884	GO:0016477;GO:0048870;GO:0040011	locomotion	0.375474403403487	BP
543	0.0982833013424303	4	225	GO:0050863;GO:0051249;GO:1903037	regulation of lymphocyte activation	0.375782338173304	BP
990	0.0982943905212646	2	67	GO:0051101	regulation of DNA binding	0.375782338173304	BP
-1857	0.0983864937840803	2	19	GO:0006855;GO:0042908	xenobiotic transmembrane transport	0.375782338173304	BP
1349	0.0984676021416804	2	36	GO:0010390;GO:0033522	histone monoubiquitination	0.375782338173304	BP
869	0.0987145563915061	2	87	GO:0060070	canonical Wnt signaling pathway	0.376078181707071	BP
2437	0.0987593516188891	3	11	GO:0071498	cellular response to fluid shear stress	0.376078181707071	BP
888	0.0992028213139911	2	83	GO:0032874;GO:0070304;GO:0046330	positive regulation of stress-activated MAPK cascade	0.377277840997236	BP
1851	0.0994366646901358	6	19	GO:2001032	regulation of double-strand break repair via nonhomologous end joining	0.377277840997236	BP
472	0.09948739665151	3	297	GO:0003002	regionalization	0.377277840997236	BP
1309	0.0995042098443293	3	38	GO:0042088;GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.377277840997236	BP
1078	0.0997832515551188	3	56	GO:0051781	positive regulation of cell division	0.377927719751912	BP
385	0.0999347072394039	3	450	GO:1901652	response to peptide	0.378093488273219	BP
-1423	0.100326740554237	2	32	GO:0042044	fluid transport	0.379168122805087	BP
-1799	0.10046403958807	2	20	GO:1901264	carbohydrate derivative transport	0.379278755907219	BP
1288	0.100738033357453	5	39	GO:0002726;GO:0002720;GO:0002724;GO:0002718	regulation of cytokine production involved in immune response	0.37990465641033	BP
2074	0.100851321199154	4	15	GO:0007099;GO:0098534	centriole assembly	0.379923807650461	BP
1465	0.101446414165418	2	30	GO:0019083	viral transcription	0.381756013006198	BP
-2533	0.101854591087083	2	10	GO:0072176	nephric duct development	0.382633305507074	BP
2140	0.101897505169215	2	14	GO:0031128	developmental induction	0.382633305507074	BP
-2001	0.102094031690318	5	16	GO:0010815;GO:0042447	bradykinin catabolic process	0.382961693658874	BP
-505	0.102400740439135	2	254	GO:0042176	regulation of protein catabolic process	0.383295004849766	BP
1885	0.102401228866158	3	18	GO:0044743	protein transmembrane import into intracellular organelle	0.383295004849766	BP
-2132	0.103208224759966	2	14	GO:2001046;GO:2001044	regulation of integrin-mediated signaling pathway	0.385873793950383	BP
2404	0.103393564776918	5	11	GO:0090251	protein localization involved in establishment of planar polarity	0.385873793950383	BP
2521	0.103419891799291	2	10	GO:0060123	regulation of growth hormone secretion	0.385873793950383	BP
-2210	0.103579099452676	3	13	GO:0060538	skeletal muscle organ development	0.38593078406188	BP
2057	0.103655006941143	5	15	GO:0035735	intraciliary transport involved in cilium assembly	0.38593078406188	BP
-1736	0.104205835961594	3	21	GO:0010288	response to lead ion	0.387570646251225	BP
2396	0.104560609050988	5	11	GO:2000774;GO:0090343	positive regulation of cellular senescence	0.387829964637503	BP
635	0.104597366690018	2	158	GO:1903311	regulation of mRNA metabolic process	0.387829964637503	BP
1363	0.104657870910077	4	34	GO:0051785	positive regulation of nuclear division	0.387829964637503	BP
1475	0.104846344318325	4	29	GO:0070192	chromosome organization involved in meiotic cell cycle	0.387829964637503	BP
374	0.10489439308317	2	462	GO:0061024	membrane organization	0.387829964637503	BP
759	0.104938327087903	5	110	GO:0000723;GO:0032200	telomere organization	0.387829964637503	BP
-1527	0.105188247816305	3	27	GO:0043278;GO:0014072	response to isoquinoline alkaloid	0.388344834997946	BP
-1868	0.105465684375853	2	18	GO:0002532	production of molecular mediator involved in inflammatory response	0.38889728005011	BP
-219	0.105658538403242	3	1422	GO:0051649	establishment of localization in cell	0.38889728005011	BP
2197	0.105670180907948	2	13	GO:0006359	regulation of transcription by RNA polymerase III	0.38889728005011	BP
596	0.106047798378788	2	178	GO:0043434	response to peptide hormone	0.389878345662748	BP
-2041	0.10645161670682	3	15	GO:0006525	arginine metabolic process	0.390953583951512	BP
-1281	0.106910574702683	2	38	GO:0038127;GO:0007173	ERBB signaling pathway	0.392228869154775	BP
1004	0.107029560653292	2	62	GO:0018107;GO:0018210	peptidyl-threonine modification	0.392255519262743	BP
1465	0.107222187466069	4	29	GO:0051445	regulation of meiotic cell cycle	0.392308260033096	BP
-1394	0.107395918926	4	32	GO:0048681;GO:0070571	negative regulation of neuron projection regeneration	0.392308260033096	BP
1911	0.107545194113496	2	17	GO:0021537	telencephalon development	0.392308260033096	BP
2185	0.107596151762594	3	13	GO:0042491	inner ear auditory receptor cell differentiation	0.392308260033096	BP
2106	0.107602635833629	7	14	GO:1901621;GO:1901620	regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	0.392308260033096	BP
-1543	0.108184968118635	3	26	GO:0071312	cellular response to alkaloid	0.394022223095983	BP
-1802	0.108632616592355	2	19	GO:0034383	low-density lipoprotein particle clearance	0.395242608140682	BP
952	0.109285494592198	2	68	GO:0006606;GO:0051170	import into nucleus	0.397034233416213	BP
1386	0.109359524321744	2	32	GO:0050922	negative regulation of chemotaxis	0.397034233416213	BP
2478	0.109464294487865	2	10	GO:0007096	regulation of exit from mitosis	0.397034233416213	BP
352	0.10967785672641	5	509	GO:0031347	regulation of defense response	0.397398302338932	BP
-2170	0.110097798530657	6	13	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	0.39845928448405	BP
-1478	0.110246615925228	3	28	GO:0046931	pore complex assembly	0.39845928448405	BP
-826	0.110414729208395	2	90	GO:0006766	vitamin metabolic process	0.39845928448405	BP
1106	0.110427019999119	2	50	GO:0060325	face morphogenesis	0.39845928448405	BP
-1085	0.110538121073046	4	52	GO:0048679;GO:0070570	regulation of neuron projection regeneration	0.39845928448405	BP
1532	0.110834364609972	3	26	GO:0061001;GO:0099175	regulation of postsynapse organization	0.398897306028472	BP
1302	0.110886861487835	2	36	GO:0032435;GO:1901799;GO:2000059	negative regulation of ubiquitin-dependent protein catabolic process	0.398897306028472	BP
-2249	0.111473021153921	4	12	GO:0070050	neuron cellular homeostasis	0.400393961790739	BP
1400	0.111530986793319	5	31	GO:0003146;GO:0070121	Kupffer's vesicle development	0.400393961790739	BP
-1742	0.111734502135433	3	20	GO:0030243;GO:0051273	beta-glucan metabolic process	0.400686392740553	BP
1247	0.112018354245944	4	39	GO:0002285	lymphocyte activation involved in immune response	0.400686392740553	BP
-2079	0.112039055358604	5	14	GO:0032107;GO:0032104	regulation of response to extracellular stimulus	0.400686392740553	BP
1187	0.112068936961328	4	43	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.400686392740553	BP
1186	0.112393345436202	3	43	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	0.401246215555712	BP
2457	0.112454080349422	5	10	GO:0035562	negative regulation of chromatin binding	0.401246215555712	BP
1941	0.112825421106406	5	16	GO:0051953	negative regulation of amine transport	0.402162490867606	BP
-2452	0.113202303360901	2	10	GO:1903651	positive regulation of cytoplasmic transport	0.402705371267882	BP
-2236	0.113544348876977	3	12	GO:0051782	negative regulation of cell division	0.402705371267882	BP
769	0.113638002089548	2	102	GO:0033135	regulation of peptidyl-serine phosphorylation	0.402705371267882	BP
1310	0.11366827970304	4	35	GO:0019048;GO:0044003	modulation by symbiont of host process	0.402705371267882	BP
2235	0.113732919506887	3	12	GO:0007412	axon target recognition	0.402705371267882	BP
2070	0.113738659465661	2	14	GO:0021854	hypothalamus development	0.402705371267882	BP
-933	0.113855213071784	2	69	GO:0048002;GO:0019882	antigen processing and presentation	0.402705371267882	BP
-2447	0.11389531007377	5	10	GO:0045967	negative regulation of growth rate	0.402705371267882	BP
804	0.114080160968839	2	93	GO:0017038	protein import	0.402776326956495	BP
-2067	0.114144814959189	2	14	GO:0051917;GO:0051919	regulation of fibrinolysis	0.402776326956495	BP
-1034	0.114334489075833	2	56	GO:0007179	transforming growth factor beta receptor signaling pathway	0.403040553358684	BP
-1325	0.114712867118404	3	34	GO:0098659;GO:0099587	inorganic cation import across plasma membrane	0.40396878280112	BP
1344	0.115119441282679	2	33	GO:0060993	kidney morphogenesis	0.40485261321114	BP
-1126	0.115194463286223	2	47	GO:0006953;GO:0002526	acute inflammatory response	0.40485261321114	BP
-1989	0.115603852968462	2	15	GO:0009437	carnitine metabolic process	0.405499690716454	BP
-2436	0.115664883040165	2	10	GO:0006362	transcription elongation from RNA polymerase I promoter	0.405499690716454	BP
827	0.115725061263995	2	87	GO:0008038	neuron recognition	0.405499690716454	BP
2321	0.115882988484328	2	11	GO:0032928	regulation of superoxide anion generation	0.405648227884821	BP
2433	0.116084378169152	3	10	GO:0032331	negative regulation of chondrocyte differentiation	0.405948457920212	BP
-1134	0.116537282777912	3	46	GO:0001754;GO:0046530	photoreceptor cell differentiation	0.407126766003233	BP
1200	0.116712419124503	5	41	GO:0010125;GO:0010126;GO:0016138	glycoside biosynthetic process	0.407333303723787	BP
-1919	0.116991180174382	3	16	GO:0042157	lipoprotein metabolic process	0.407831787012351	BP
-1065	0.117087565169026	3	52	GO:0035725	sodium ion transmembrane transport	0.407831787012351	BP
-586	0.117210571836882	2	173	GO:0016239;GO:0010508;GO:0016241	regulation of macroautophagy	0.407855617164809	BP
1016	0.117578470703653	2	57	GO:0001539;GO:0060285	cilium or flagellum-dependent cell motility	0.408513664537001	BP
1423	0.117728437039917	4	29	GO:0001954	positive regulation of cell-matrix adhesion	0.408513664537001	BP
-1212	0.117748740675433	4	40	GO:2000573	positive regulation of DNA biosynthetic process	0.408513664537001	BP
2417	0.118473979310794	2	10	GO:1903715	regulation of aerobic respiration	0.410225730121196	BP
2416	0.118550224577036	2	10	GO:0015838	amino-acid betaine transport	0.410225730121196	BP
-1274	0.118592741689836	3	36	GO:0006509	membrane protein ectodomain proteolysis	0.410225730121196	BP
1707	0.119111952208505	3	20	GO:0051568	histone H3-K4 methylation	0.411413574423197	BP
1442	0.119170494214865	5	28	GO:0010955;GO:1903318	negative regulation of protein processing	0.411413574423197	BP
1020	0.119300885767805	5	56	GO:2001021	negative regulation of response to DNA damage stimulus	0.411459145315092	BP
1968	0.119576454535139	5	15	GO:0046464;GO:0046461	acylglycerol catabolic process	0.411977523927817	BP
1206	0.119685865681109	2	40	GO:0019886;GO:0002495;GO:0002504	antigen processing and presentation of peptide antigen via MHC class II	0.411977523927817	BP
2407	0.11996001552048	2	10	GO:0030511;GO:1903846	positive regulation of transforming growth factor beta receptor signaling pathway	0.412516762480319	BP
-1367	0.120273917738248	2	31	GO:0003179	heart valve morphogenesis	0.413191511916819	BP
-699	0.120551141574386	2	119	GO:0046474;GO:0045017	glycerolipid biosynthetic process	0.413739059694691	BP
2029	0.121048557118703	4	14	GO:0010971;GO:1902751	positive regulation of cell cycle G2/M phase transition	0.41504051176149	BP
2286	0.121412337516899	4	11	GO:0072178	nephric duct morphogenesis	0.415881675143251	BP
2026	0.121639402438011	3	14	GO:0033077	T cell differentiation in thymus	0.416253354736702	BP
-2100	0.122051523103726	6	13	GO:0010566;GO:0090030;GO:0046885	regulation of ketone biosynthetic process	0.417256959705143	BP
-1003	0.122425406857617	2	57	GO:0008347	glial cell migration	0.418128018946589	BP
1781	0.122779196350193	2	18	GO:0048538	thymus development	0.41853953216067	BP
1010	0.122983392755755	4	56	GO:0010923;GO:0035305	negative regulation of dephosphorylation	0.41853953216067	BP
1335	0.123108509148929	2	32	GO:0030518;GO:0043401	steroid hormone mediated signaling pathway	0.41853953216067	BP
-2276	0.123125752253769	2	11	GO:0018206	peptidyl-methionine modification	0.41853953216067	BP
1779	0.123141935836506	3	18	GO:0045911	positive regulation of DNA recombination	0.41853953216067	BP
1540	0.123518040716974	2	24	GO:0045839;GO:0051784	negative regulation of nuclear division	0.419185912795111	BP
1508	0.123570897107075	3	25	GO:0048251;GO:0085029	extracellular matrix assembly	0.419185912795111	BP
1274	0.124021052023435	2	35	GO:0019369	arachidonic acid metabolic process	0.42030686646166	BP
1292	0.124151059473607	7	34	GO:0070918;GO:0031050	dsRNA processing	0.420341725951624	BP
-1642	0.124366358722903	2	21	GO:0061462	protein localization to lysosome	0.42066501490955	BP
-502	0.124976460587802	2	227	GO:0043254	regulation of protein-containing complex assembly	0.421908012132958	BP
-1419	0.125287923336579	3	28	GO:0035306	positive regulation of dephosphorylation	0.421908012132958	BP
1769	0.125288473140302	8	18	GO:0051444	negative regulation of ubiquitin-protein transferase activity	0.421908012132958	BP
578	0.125351941521796	2	170	GO:1902903	regulation of supramolecular fiber organization	0.421908012132958	BP
-687	0.1253959081183	3	120	GO:0046467	membrane lipid biosynthetic process	0.421908012132958	BP
-607	0.125454846102765	2	154	GO:0007015	actin filament organization	0.421908012132958	BP
1020	0.126260876878816	3	54	GO:0046651;GO:0032943;GO:0070661	leukocyte proliferation	0.423836462295219	BP
-1674	0.126269706511193	3	20	GO:0006623	protein targeting to vacuole	0.423836462295219	BP
-765	0.126745371503444	4	96	GO:0046488	phosphatidylinositol metabolic process	0.425026742453287	BP
-1811	0.127250334124445	3	17	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	0.4263129037318	BP
-1759	0.127500169213966	5	18	GO:0070839	metal ion export	0.426641031958561	BP
1341	0.127591308332808	2	31	GO:0065002;GO:0071806	intracellular protein transmembrane transport	0.426641031958561	BP
-1045	0.127956187002506	2	51	GO:0031646	positive regulation of nervous system process	0.426872958329465	BP
1318	0.127980118467725	2	32	GO:0042254	ribosome biogenesis	0.426872958329465	BP
1318	0.128025413022195	3	32	GO:0016199;GO:0016198;GO:0035385	Roundabout signaling pathway	0.426872958329465	BP
1209	0.128364911233204	3	38	GO:0006353	DNA-templated transcription, termination	0.427114094697858	BP
-1033	0.128509337562847	3	52	GO:0001708	cell fate specification	0.427114094697858	BP
1043	0.128589040155544	6	51	GO:0048146	positive regulation of fibroblast proliferation	0.427114094697858	BP
939	0.128657225497541	4	63	GO:1990830;GO:1990823	response to leukemia inhibitory factor	0.427114094697858	BP
-910	0.128705984673977	2	67	GO:0042133	neurotransmitter metabolic process	0.427114094697858	BP
-1854	0.129813611633288	3	16	GO:0032459	regulation of protein oligomerization	0.430220869181013	BP
1981	0.129956016142912	2	14	GO:0052040	modulation by symbiont of host programmed cell death	0.430220869181013	BP
743	0.130009781316165	2	100	GO:0019827;GO:0098727	stem cell population maintenance	0.430220869181013	BP
-2234	0.130137562830759	2	11	GO:1903543;GO:1903541	regulation of exosomal secretion	0.430238213840673	BP
-1544	0.1305264642525	4	23	GO:0061314	Notch signaling involved in heart development	0.430756488783573	BP
2053	0.13053970494609	2	13	GO:0050667	homocysteine metabolic process	0.430756488783573	BP
1697	0.130917704474394	2	19	GO:0045199;GO:0035090;GO:0030011	maintenance of cell polarity	0.431247602136359	BP
422	0.130934190793893	4	312	GO:0002831	regulation of response to biotic stimulus	0.431247602136359	BP
-1575	0.13134894638932	2	22	GO:0006706	steroid catabolic process	0.431501031587673	BP
-1154	0.131484375544792	3	41	GO:0046686	response to cadmium ion	0.431501031587673	BP
-1477	0.131518881513222	3	25	GO:0009250	glucan biosynthetic process	0.431501031587673	BP
1846	0.131596597841594	4	16	GO:0030521	androgen receptor signaling pathway	0.431501031587673	BP
537	0.131625635098376	5	191	GO:0002696;GO:0050867	positive regulation of cell activation	0.431501031587673	BP
-1326	0.131793667120091	7	31	GO:0001867	complement activation, lectin pathway	0.431648848189029	BP
847	0.132071693629402	6	76	GO:0048484;GO:0061146;GO:0045793;GO:2001241;GO:0072300;GO:0072216;GO:0072298;GO:0090193;GO:0090184;GO:0090192;GO:0014042;GO:0014041;GO:1903431;GO:1903429;GO:0033141;GO:0033139;GO:0035799;GO:0048799	positive regulation of cell size	0.432156305995182	BP
1571	0.132382838440066	3	22	GO:0048706	embryonic skeletal system development	0.432621927968127	BP
-1571	0.132494987070122	5	22	GO:0061036	positive regulation of cartilage development	0.432621927968127	BP
-2125	0.132646612254162	3	12	GO:0006662;GO:0018904	ether metabolic process	0.432621927968127	BP
1967	0.132706868818477	5	14	GO:0060218	hematopoietic stem cell differentiation	0.432621927968127	BP
740	0.133497324094154	2	99	GO:0042476;GO:0042475	odontogenesis	0.434341362857484	BP
1781	0.133602608210633	3	17	GO:0010837	regulation of keratinocyte proliferation	0.434341362857484	BP
1836	0.133676392122429	4	16	GO:1903818	positive regulation of voltage-gated potassium channel activity	0.434341362857484	BP
2119	0.133729140771558	2	12	GO:0002440;GO:0002377	production of molecular mediator of immune response	0.434341362857484	BP
-1176	0.13402074968622	6	39	GO:0007616	long-term memory	0.434744683892295	BP
-1893	0.13423802580898	2	15	GO:1990748;GO:0098754	detoxification	0.434744683892295	BP
-455	0.13429350933019	5	264	GO:0007612	learning	0.434744683892295	BP
-1600	0.134348613507018	3	21	GO:0009164	nucleoside catabolic process	0.434744683892295	BP
1681	0.134494884956377	2	19	GO:0008334	histone mRNA metabolic process	0.434817256981436	BP
938	0.135226679252872	2	61	GO:0001656	metanephros development	0.436780929951089	BP
-1485	0.137462180180146	2	24	GO:0014823	response to activity	0.443593487695306	BP
-835	0.13773867817576	2	76	GO:0050673	epithelial cell proliferation	0.44363566027608	BP
1625	0.137792494271238	2	20	GO:0003026;GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	0.44363566027608	BP
431	0.137854316536942	4	289	GO:0030036;GO:0030029	actin filament-based process	0.44363566027608	BP
971	0.138283198534606	2	56	GO:0030072;GO:0002790;GO:0046879	hormone secretion	0.44460834254121	BP
-770	0.138901962246084	2	89	GO:0007041	lysosomal transport	0.44581286710998	BP
